,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,4035,DOGE,0.0,-0.008291635200000001,999.9917083648,0.0,999.9917083648,1.0,11996.0,0.003456,11996.0,0.003456,entry_initial_normal_long
1,4167,DOGE,0.28790400000000177,-0.008349216,1000.2712631488,0.0,1000.2712631488,1.0,-11996.0,0.00348,0.0,0.003456,close_grid_long
2,4169,DOGE,0.0,-0.0082938306,1000.2629693182,0.0,1000.2629693182,1.0,11913.0,0.003481,11913.0,0.003481,entry_initial_normal_long
3,4841,DOGE,0.34547699999999937,-0.008362926000000001,1000.6000833922001,0.0,1000.6000833922001,1.0,-11913.0,0.00351,0.0,0.003481,close_grid_long
4,4855,DOGE,0.0,-0.0082964,1000.5917869922001,0.0,1000.5917869922001,1.0,11852.0,0.0035,11852.0,0.0035,entry_initial_normal_long
5,4950,DOGE,0.0,-0.00805936,1000.5837276322002,0.0,1000.5837276322002,1.0,11852.0,0.0034,23704.0,0.00345,entry_grid_normal_long
6,5078,DOGE,0.7111200000000019,-0.016497984,1001.2783496482002,0.0,1001.2783496482002,1.0,-23704.0,0.00348,0.0,0.00345,close_grid_long
7,5079,DOGE,0.0,-0.008302185,1001.2700474632002,0.0,1001.2700474632002,1.0,11925.0,0.003481,11925.0,0.003481,entry_initial_normal_long
8,5115,DOGE,0.3458249999999994,-0.00837135,1001.6075011132002,0.0,1001.6075011132002,1.0,-11925.0,0.00351,0.0,0.003481,close_grid_long
9,5135,DOGE,0.0,-0.008304800000000001,1001.5991963132002,0.0,1001.5991963132002,1.0,11864.0,0.0035,11864.0,0.0035,entry_initial_normal_long
10,5211,DOGE,0.35592000000000096,-0.008375984,1001.9467403292002,0.0,1001.9467403292002,1.0,-11864.0,0.00353,0.0,0.0035,close_grid_long
11,5262,DOGE,0.0,-0.008307468,1001.9384328612002,0.0,1001.9384328612002,1.0,11834.0,0.00351,11834.0,0.00351,entry_initial_normal_long
12,5280,DOGE,0.35502000000000095,-0.008378472000000001,1002.2850743892002,0.0,1002.2850743892002,1.0,-11834.0,0.00354,0.0,0.00351,close_grid_long
13,5303,DOGE,0.0,-0.008310276,1002.2767641132002,0.0,1002.2767641132002,1.0,11838.0,0.00351,11838.0,0.00351,entry_initial_normal_long
14,5941,DOGE,0.35514000000000095,-0.008381304000000001,1002.6235228092003,0.0,1002.6235228092003,1.0,-11838.0,0.00354,0.0,0.00351,close_grid_long
15,6146,DOGE,0.0,-0.00831315,1002.6152096592002,0.0,1002.6152096592002,1.0,11775.0,0.00353,11775.0,0.00353,entry_initial_normal_long
16,6360,DOGE,0.0,-0.0080541,1002.6071555592002,0.0,1002.6071555592002,1.0,11775.0,0.00342,23550.0,0.003475,entry_grid_normal_long
17,6673,DOGE,0.0,-0.013870752000000002,1002.5932848072002,0.0,1002.5932848072002,1.0,20641.0,0.00336,44191.0,0.003421285103301577,entry_grid_normal_long
18,7704,DOGE,1.2689400000000097,-0.030491789999999998,1003.8317330172002,0.0,1003.8317330172002,1.0,-44191.0,0.00345,0.0,0.003421285103301577,close_grid_long
19,7728,DOGE,0.0,-0.008323238,1003.8234097792002,0.0,1003.8234097792002,1.0,12133.0,0.00343,12133.0,0.00343,entry_initial_normal_long
