,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
36,7717,TIA,0.12250000000000316,-0.005978100000000001,1002.6137720199999,0.0,1002.6137720199999,1.0,-5.0,5.9781,0.0,5.9536,close_grid_long
37,7720,TIA,0.0,-0.0059543,1002.60781772,0.0,1002.60781772,1.0,5.0,5.9543,5.0,5.9543,entry_initial_normal_long
38,7723,TIA,0.12249999999999872,-0.0059788,1002.7243389199999,0.0,1002.7243389199999,1.0,-5.0,5.9788,0.0,5.9543,close_grid_long
39,7843,TIA,0.0,-0.0059712,1002.71836772,0.0,1002.71836772,1.0,5.0,5.9712,5.0,5.9712,entry_initial_normal_long
40,7844,TIA,0.12250000000000316,-0.0059957000000000005,1002.8348720199999,0.0,1002.8348720199999,1.0,-5.0,5.9957,0.0,5.9712,close_grid_long
41,7851,TIA,0.0,-0.0059716,1002.82890042,0.0,1002.82890042,1.0,5.0,5.9716,5.0,5.9716,entry_initial_normal_long
42,13395,TIA,0.0,-0.0052363999999999996,1002.82366402,0.0,1002.82366402,1.0,5.0,5.2364,10.0,5.603999999999999,entry_grid_normal_long
43,13698,TIA,0.23400000000000531,-0.0112548,1003.04640922,0.0,1003.04640922,1.0,-10.0,5.6274,0.0,5.603999999999999,close_grid_long
44,13756,TIA,0.0,-0.00657936,1003.0398298599999,0.0,1003.0398298599999,1.0,6.0,5.4828,6.0,5.4828,entry_initial_normal_long
45,13760,TIA,0.1355999999999984,-0.00660648,1003.1688233799999,0.0,1003.1688233799999,1.0,-6.0,5.5054,0.0,5.4828,close_grid_long
46,13771,TIA,0.0,-0.006581040000000001,1003.1622423399999,0.0,1003.1622423399999,1.0,6.0,5.4842,6.0,5.4842,entry_initial_normal_long
47,13793,TIA,0.1355999999999984,-0.006608160000000001,1003.29123418,0.0,1003.29123418,1.0,-6.0,5.5068,0.0,5.4842,close_grid_long
48,13842,TIA,0.0,-0.006591,1003.28464318,0.0,1003.28464318,1.0,6.0,5.4925,6.0,5.4925,entry_initial_normal_long
49,13864,TIA,0.13560000000000372,-0.006618120000000001,1003.41362506,0.0,1003.41362506,1.0,-6.0,5.5151,0.0,5.4925,close_grid_long
50,13867,TIA,0.0,-0.00659208,1003.4070329799999,0.0,1003.4070329799999,1.0,6.0,5.4934,6.0,5.4934,entry_initial_normal_long
51,13882,TIA,0.1355999999999984,-0.006619200000000001,1003.53601378,0.0,1003.53601378,1.0,-6.0,5.516,0.0,5.4934,close_grid_long
52,13884,TIA,0.0,-0.0065930400000000005,1003.52942074,0.0,1003.52942074,1.0,6.0,5.4942,6.0,5.4942,entry_initial_normal_long
53,13960,TIA,0.1355999999999984,-0.00662016,1003.6584005799999,0.0,1003.6584005799999,1.0,-6.0,5.5168,0.0,5.4942,close_grid_long
54,14144,TIA,0.0,-0.00664956,1003.6517510199999,0.0,1003.6517510199999,1.0,6.0,5.5413,6.0,5.5413,entry_initial_normal_long
55,14145,TIA,0.13680000000000092,-0.00667692,1003.7818740999999,0.0,1003.7818740999999,1.0,-6.0,5.5641,0.0,5.5413,close_grid_long
56,14147,TIA,0.0,-0.006649800000000001,1003.7752242999999,0.0,1003.7752242999999,1.0,6.0,5.5415,6.0,5.5415,entry_initial_normal_long
57,14150,TIA,0.13680000000000092,-0.0066771600000000006,1003.9053471399999,0.0,1003.9053471399999,1.0,-6.0,5.5643,0.0,5.5415,close_grid_long
58,14674,TIA,0.0,-0.006782159999999999,1003.89856498,0.0,1003.89856498,1.0,6.0,5.6518,6.0,5.6518,entry_initial_normal_long
59,14685,TIA,0.13979999999999926,-0.006810119999999999,1004.0315548599999,0.0,1004.0315548599999,1.0,-6.0,5.6751,0.0,5.6518,close_grid_long
60,14693,TIA,0.0,-0.006783480000000001,1004.02477138,0.0,1004.02477138,1.0,6.0,5.6529,6.0,5.6529,entry_initial_normal_long
61,14696,TIA,0.13979999999999926,-0.006811439999999999,1004.1577599399999,0.0,1004.1577599399999,1.0,-6.0,5.6762,0.0,5.6529,close_grid_long
62,14700,TIA,0.0,-0.006783840000000001,1004.1509760999999,0.0,1004.1509760999999,1.0,6.0,5.6532,6.0,5.6532,entry_initial_normal_long
63,14777,TIA,0.13979999999999926,-0.0068118,1004.2839642999999,0.0,1004.2839642999999,1.0,-6.0,5.6765,0.0,5.6532,close_grid_long
64,16519,TIA,0.0,-0.0062593,1004.2777049999999,0.0,1004.2777049999999,1.0,5.0,6.2593,5.0,6.2593,entry_initial_normal_long
65,16523,TIA,0.1285000000000025,-0.006285000000000001,1004.3999199999998,0.0,1004.3999199999998,1.0,-5.0,6.285,0.0,6.2593,close_grid_long
66,16536,TIA,0.0,-0.006260600000000001,1004.3936593999998,0.0,1004.3936593999998,1.0,5.0,6.2606,5.0,6.2606,entry_initial_normal_long
67,16539,TIA,0.12849999999999806,-0.0062863,1004.5158730999998,0.0,1004.5158730999998,1.0,-5.0,6.2863,0.0,6.2606,close_grid_long
68,16591,TIA,0.0,-0.0062654,1004.5096076999998,0.0,1004.5096076999998,1.0,5.0,6.2654,5.0,6.2654,entry_initial_normal_long
69,16601,TIA,0.1285000000000025,-0.006291100000000001,1004.6318165999999,0.0,1004.6318165999999,1.0,-5.0,6.2911,0.0,6.2654,close_grid_long
