,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
9267,635340,SHIB,5.045040000000045,-0.13912984800000003,11565.411809240037,0.0,11565.411809240037,1.0,-51480.0,0.013513,0.0,0.013415,close_grid_long
9268,635341,SHIB,0.0,-0.06965649600000001,11565.342152744037,0.0,11565.342152744037,1.0,25860.0,0.013468,25860.0,0.013468,entry_initial_normal_long
9269,635406,SHIB,2.5601399999999583,-0.070168524,11567.832124220036,0.0,11567.832124220036,1.0,-25860.0,0.013567,0.0,0.013468,close_grid_long
9270,635443,SHIB,0.0,-0.06967185040000001,11567.762452369636,0.0,11567.762452369636,1.0,25694.0,0.013558,25694.0,0.013558,entry_initial_normal_long
9271,635450,SHIB,2.5693999999999844,-0.07018573040000001,11570.261666639235,0.0,11570.261666639235,1.0,-25694.0,0.013658,0.0,0.013558,close_grid_long
9272,635523,SHIB,0.0,-0.0696853102,11570.191981329035,0.0,11570.191981329035,1.0,25663.0,0.013577,25663.0,0.013577,entry_initial_normal_long
9273,635641,SHIB,0.0,-0.06855613820000002,11570.123425190835,0.0,11570.123425190835,1.0,25663.0,0.013357,51326.0,0.013467,entry_grid_normal_long
9274,635678,SHIB,0.0,-0.10288569780000001,11570.020539493036,0.0,11570.020539493036,1.0,38963.0,0.013203,90289.0,0.013353074361217868,entry_grid_normal_long
9275,636052,SHIB,0.0,-0.17852188859999998,11569.842017604436,0.0,11569.842017604436,1.0,68541.0,0.013023,158830.0,0.013210635106717876,entry_grid_normal_long
9276,636169,SHIB,0.0,-0.3078710982,11569.534146506236,0.0,11569.534146506236,1.0,120573.0,0.012767,279403.0,0.013019189718793286,entry_grid_normal_long
9277,636589,SHIB,23.69624699999939,-0.7322593824,11592.498134123834,0.0,11592.498134123834,1.0,-279403.0,0.013104,0.0,0.013019189718793286,close_grid_long
9278,636590,SHIB,0.0,-0.06981981920000001,11592.428314304634,0.0,11592.428314304634,1.0,26596.0,0.013126,26596.0,0.013126,entry_initial_normal_long
9279,636809,SHIB,0.0,-0.0686921488,11592.359622155835,0.0,11592.359622155835,1.0,26596.0,0.012914,53192.0,0.01302,entry_grid_normal_long
9280,636958,SHIB,5.053239999999978,-0.139522616,11597.273339539835,0.0,11597.273339539835,1.0,-53192.0,0.013115,0.0,0.01302,close_grid_long
9281,636959,SHIB,0.0,-0.069848025,11597.203491514836,0.0,11597.203491514836,1.0,26625.0,0.013117,26625.0,0.013117,entry_initial_normal_long
9282,636970,SHIB,2.582624999999996,-0.07036455,11599.715751964835,0.0,11599.715751964835,1.0,-26625.0,0.013214,0.0,0.013117,close_grid_long
9283,636982,SHIB,0.0,-0.06986154500000001,11599.645890419835,0.0,11599.645890419835,1.0,26525.0,0.013169,26525.0,0.013169,entry_initial_normal_long
9284,637066,SHIB,2.5729249999999966,-0.07037613000000001,11602.148439289835,0.0,11602.148439289835,1.0,-26525.0,0.013266,0.0,0.013169,close_grid_long
9285,637121,SHIB,0.0,-0.0698779598,11602.078561330034,0.0,11602.078561330034,1.0,26491.0,0.013189,26491.0,0.013189,entry_initial_normal_long
9286,637173,SHIB,2.5696269999999966,-0.07039188519999999,11604.577796444833,0.0,11604.577796444833,1.0,-26491.0,0.013286,0.0,0.013189,close_grid_long
9287,637259,SHIB,0.0,-0.06989149680000001,11604.507904948034,0.0,11604.507904948034,1.0,26438.0,0.013218,26438.0,0.013218,entry_initial_normal_long
9288,637484,SHIB,2.590923999999977,-0.0704096816,11607.028419266433,0.0,11607.028419266433,1.0,-26438.0,0.013316,0.0,0.013218,close_grid_long
9289,637553,SHIB,0.0,-0.0699067824,11606.958512484032,0.0,11606.958512484032,1.0,26364.0,0.013258,26364.0,0.013258,entry_initial_normal_long
9290,637610,SHIB,2.583671999999977,-0.0704235168,11609.471760967232,0.0,11609.471760967232,1.0,-26364.0,0.013356,0.0,0.013258,close_grid_long
9291,637937,SHIB,0.0,-0.069922426,11609.401838541231,0.0,11609.401838541231,1.0,26149.0,0.01337,26149.0,0.01337,entry_initial_normal_long
9292,637940,SHIB,2.5887510000000034,-0.0704401762,11611.92014936503,0.0,11611.92014936503,1.0,-26149.0,0.013469,0.0,0.01337,close_grid_long
9293,637968,SHIB,0.0,-0.06993507840000002,11611.850214286631,0.0,11611.850214286631,1.0,26142.0,0.013376,26142.0,0.013376,entry_initial_normal_long
9294,638109,SHIB,2.5880580000000033,-0.07045269000000001,11614.367819596631,0.0,11614.367819596631,1.0,-26142.0,0.013475,0.0,0.013376,close_grid_long
9295,638150,SHIB,0.0,-0.069950257,11614.29786933963,0.0,11614.29786933963,1.0,26095.0,0.013403,26095.0,0.013403,entry_initial_normal_long
9296,638174,SHIB,0.0,-0.068822953,11614.22904638663,0.0,11614.22904638663,1.0,26095.0,0.013187,52190.0,0.013295000000000001,entry_grid_normal_long
9297,638277,SHIB,5.062429999999902,-0.139785696,11619.15169069063,0.0,11619.15169069063,1.0,-52190.0,0.013392,0.0,0.013295000000000001,close_grid_long
9298,638278,SHIB,0.0,-0.069980909,11619.08170978163,0.0,11619.08170978163,1.0,26165.0,0.013373,26165.0,0.013373,entry_initial_normal_long
9299,638319,SHIB,0.0,-0.068855814,11619.012853967632,0.0,11619.012853967632,1.0,26165.0,0.013158,52330.0,0.0132655,entry_grid_normal_long
9300,638370,SHIB,0.0,-0.10334061500000001,11618.909513352632,0.0,11618.909513352632,1.0,39725.0,0.013007,92055.0,0.013153948074520666,entry_grid_normal_long
9301,638419,SHIB,0.0,-0.179317212,11618.730196140632,0.0,11618.730196140632,1.0,69882.0,0.01283,161937.0,0.013014152108536035,entry_grid_normal_long
9302,638551,SHIB,14.54969799999993,-0.4244044896,11632.855489651032,0.0,11632.855489651032,1.0,-161937.0,0.013104,0.0,0.013014152108536035,close_grid_long
9303,638552,SHIB,0.0,-0.0700610918,11632.785428559233,0.0,11632.785428559233,1.0,26747.0,0.013097,26747.0,0.013097,entry_initial_normal_long
9304,638733,SHIB,0.0,-0.06893771779999999,11632.716490841432,0.0,11632.716490841432,1.0,26747.0,0.012887,53494.0,0.012992,entry_grid_normal_long
9305,638873,SHIB,5.0819299999999785,-0.1400151956,11637.658405645832,0.0,11637.658405645832,1.0,-53494.0,0.013087,0.0,0.012992,close_grid_long
9306,638874,SHIB,0.0,-0.070091111,11637.588314534833,0.0,11637.588314534833,1.0,26783.0,0.013085,26783.0,0.013085,entry_initial_normal_long
9307,639032,SHIB,0.0,-0.068966225,11637.519348309832,0.0,11637.519348309832,1.0,26783.0,0.012875,53566.0,0.012979999999999998,entry_grid_normal_long
9308,639340,SHIB,5.088770000000071,-0.14007509,11642.468043219831,0.0,11642.468043219831,1.0,-53566.0,0.013075,0.0,0.012979999999999998,close_grid_long
9309,639341,SHIB,0.0,-0.070120512,11642.39792270783,0.0,11642.39792270783,1.0,26784.0,0.01309,26784.0,0.01309,entry_initial_normal_long
9310,639348,SHIB,2.598048000000043,-0.07064012160000001,11644.925330586231,0.0,11644.925330586231,1.0,-26784.0,0.013187,0.0,0.01309,close_grid_long
9311,639349,SHIB,0.0,-0.07013456700000001,11644.85519601923,0.0,11644.85519601923,1.0,26657.0,0.013155,26657.0,0.013155,entry_initial_normal_long
9312,639545,SHIB,2.585728999999996,-0.0706517128,11647.370273306431,0.0,11647.370273306431,1.0,-26657.0,0.013252,0.0,0.013155,close_grid_long
9313,639568,SHIB,0.0,-0.0701493796,11647.30012392683,0.0,11647.30012392683,1.0,26606.0,0.013183,26606.0,0.013183,entry_initial_normal_long
9314,639692,SHIB,0.0,-0.0690266064,11647.231097320431,0.0,11647.231097320431,1.0,26606.0,0.012972,53212.0,0.013077499999999999,entry_grid_normal_long
9315,639718,SHIB,0.0,-0.10360509600000001,11647.127492224432,0.0,11647.127492224432,1.0,40395.0,0.012824,93607.0,0.012968105056245793,entry_grid_normal_long
9316,639839,SHIB,8.695616999999993,-0.2445202054,11655.578589019033,0.0,11655.578589019033,1.0,-93607.0,0.013061,0.0,0.012968105056245793,close_grid_long
9317,639840,SHIB,0.0,-0.07019950080000001,11655.508389518232,0.0,11655.508389518232,1.0,26884.0,0.013056,26884.0,0.013056,entry_initial_normal_long
