,balance,equity,balance_btc,equity_btc
13440,1033.780082566399,1033.780082566399,0.0,0.0
13500,1033.780082566399,1033.780082566399,0.0,0.0
13560,1033.780082566399,1033.780082566399,0.0,0.0
13620,1033.780082566399,1033.780082566399,0.0,0.0
13680,1033.780082566399,1033.780082566399,0.0,0.0
13740,1033.780082566399,1033.780082566399,0.0,0.0
13800,1033.780082566399,1033.780082566399,0.0,0.0
13860,1033.780082566399,1033.780082566399,0.0,0.0
13920,1033.780082566399,1033.780082566399,0.0,0.0
13980,1033.780082566399,1033.780082566399,0.0,0.0
14040,1034.021094814399,1033.780082566399,0.0,0.0
14100,1034.144975679199,1033.824774814399,0.0,-0.19632000000000052
14160,1034.3927323115988,1034.2756138783989,0.0,0.0
14220,1034.5233133511988,1034.4516043115989,0.0,0.0588719999999993
14280,1034.5233133511988,1034.5233133511988,0.0,0.0
14340,1034.5233133511988,1034.5233133511988,0.0,0.0
14400,1034.5233133511988,1034.5233133511988,0.0,0.0
14460,1034.5165529583987,1034.5233133511988,0.0,0.0
14520,1034.6457893607987,1034.5554169583988,0.0,0.038864000000000946
14580,1034.6457893607987,1034.6457893607987,0.0,0.0
14640,1034.6457893607987,1034.6457893607987,0.0,0.0
14700,1034.6457893607987,1034.6457893607987,0.0,0.0
14760,1034.6457893607987,1034.6457893607987,0.0,0.0
14820,1034.6457893607987,1034.6457893607987,0.0,0.0
14880,1034.7647344531986,1034.6457893607987,0.0,0.0
14940,1034.8972309717985,1034.7983554531986,0.0,0.033621000000000296
15000,1034.8972309717985,1034.8972309717985,0.0,0.0
15060,1034.8972309717985,1034.8972309717985,0.0,0.0
15120,1034.8972309717985,1034.8972309717985,0.0,0.0
15180,1034.8972309717985,1034.8972309717985,0.0,0.0
15240,1034.8972309717985,1034.8972309717985,0.0,0.0
15300,1034.8972309717985,1034.8972309717985,0.0,0.0
15360,1034.8972309717985,1034.8972309717985,0.0,0.0
15420,1034.8972309717985,1034.8972309717985,0.0,0.0
15480,1034.8972309717985,1034.8972309717985,0.0,0.0
15540,1034.8972309717985,1034.8972309717985,0.0,0.0
15600,1034.8972309717985,1034.8972309717985,0.0,0.0
15660,1034.8972309717985,1034.8972309717985,0.0,0.0
15720,1034.8972309717985,1034.8972309717985,0.0,0.0
15780,1034.8972309717985,1034.8972309717985,0.0,0.0
15840,1034.8972309717985,1034.8972309717985,0.0,0.0
15900,1034.8972309717985,1034.8972309717985,0.0,0.0
15960,1034.8972309717985,1034.8972309717985,0.0,0.0
16020,1034.8972309717985,1034.8972309717985,0.0,0.0
16080,1034.8972309717985,1034.8972309717985,0.0,0.0
16140,1034.8972309717985,1034.8972309717985,0.0,0.0
16200,1034.8972309717985,1034.8972309717985,0.0,0.0
16260,1034.8972309717985,1034.8972309717985,0.0,0.0
16320,1034.8972309717985,1034.8972309717985,0.0,0.0
16380,1034.8972309717985,1034.8972309717985,0.0,0.0
16440,1034.8972309717985,1034.8972309717985,0.0,0.0
16500,1035.5966501357987,1034.8972309717985,0.0,0.0
16560,1035.8470723295986,1035.3349601357986,0.0,-0.26169000000000037
16620,1036.1033833253985,1035.8628843295987,0.0,0.0158120000000021
16680,1036.0966118991985,1036.1033833253985,0.0,0.0
16740,1036.4764060139985,1035.9350308991984,0.0,-0.16158099999999753
16800,1036.7246714629985,1036.5445112231985,0.0,0.07487900000000652
16860,1036.7246714629985,1036.7246714629985,0.0,0.0
16920,1037.1735882949984,1036.7246714629985,0.0,0.0
16980,1037.4134121245984,1037.1735882949984,0.0,0.0
17040,1038.2748892557984,1037.3275241245983,0.0,-0.08588800000000463
17100,1038.6441880123982,1038.0991642557983,0.0,-0.1757249999999996
17160,1038.6441880123982,1038.5778030123981,0.0,-0.06638499999999865
17220,1038.6166712463983,1038.0506280123982,0.0,-0.5935599999999975
17280,1039.223193977398,1037.3512362463982,0.0,-1.2654350000000092
17340,1039.223193977398,1038.8665709773982,0.0,-0.35662300000000213
17400,1039.223193977398,1038.8144799773982,0.0,-0.4087140000000056
17460,1039.223193977398,1038.8385219773982,0.0,-0.3846720000000024
17520,1039.223193977398,1038.550017977398,0.0,-0.673176000000006
17580,1039.1956596737982,1038.7824239773981,0.0,-0.4407700000000029
17640,1040.933742827398,1035.9854636737982,0.0,-3.2101960000000207
17700,1040.933742827398,1040.652630827398,0.0,-0.28111199999999426
17760,1040.933742827398,1040.652630827398,0.0,-0.28111199999999426
17820,1040.925238393798,1040.5699508273979,0.0,-0.36379199999999806
17880,1040.925238393798,1040.826880393798,0.0,-0.09835799999999256
17940,1040.925238393798,1039.2318583937981,0.0,-1.6933799999999997
18000,1040.906159453398,1039.024222393798,0.0,-1.9010159999999945
18060,1041.5248833083979,1039.303772453398,0.0,-1.6023869999999825
18120,1041.651524975598,1041.172050308398,0.0,-0.3528329999999989
18180,1041.910026657998,1041.689630975598,0.0,0.03810600000000139
18240,1042.2371121605984,1042.134273517398,0.0,0.23105499999999787
18300,1042.8259300973984,1042.0825711605985,0.0,-0.15454099999999266
18360,1043.0743890029983,1042.6705180973984,0.0,-0.15541199999999816
18420,1043.0743890029983,1042.6437890029983,0.0,-0.4305999999999974
18480,1043.0743890029983,1042.8806190029982,0.0,-0.19376999999999958
