,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
10375,1175292,DOGE,0.0,-0.10414819800000001,12554.595149807443,0.0,12554.595149807443,1.0,4149.0,0.12551,4149.0,0.12551,entry_initial_normal_long
10376,1175294,DOGE,2.115989999999928,-0.10457139600000001,12556.606568411442,0.0,12556.606568411442,1.0,-4149.0,0.12602,0.0,0.12551,close_grid_long
10377,1175864,DOGE,0.0,-0.10417320000000001,12556.502395211442,0.0,12556.502395211442,1.0,3800.0,0.13707,3800.0,0.13707,entry_initial_normal_long
10378,1175865,DOGE,5.775999999999976,-0.10532839999999999,12562.173066811443,0.0,12562.173066811443,1.0,-3800.0,0.13859,0.0,0.13707,close_grid_long
10379,1175866,DOGE,0.0,-0.10420821600000002,12562.068858595443,0.0,12562.068858595443,1.0,3801.0,0.13708,3801.0,0.13708,entry_initial_normal_long
10380,1175872,DOGE,2.090549999999981,-0.104626326,12564.054782269443,0.0,12564.054782269443,1.0,-3801.0,0.13763,0.0,0.13708,close_grid_long
10381,1175873,DOGE,0.0,-0.10423563200000001,12563.950546637443,0.0,12563.950546637443,1.0,3802.0,0.13708,3802.0,0.13708,entry_initial_normal_long
10382,1175874,DOGE,2.091099999999981,-0.104653852,12565.936992785442,0.0,12565.936992785442,1.0,-3802.0,0.13763,0.0,0.13708,close_grid_long
10383,1175875,DOGE,0.0,-0.104243236,12565.832749549443,0.0,12565.832749549443,1.0,3802.0,0.13709,3802.0,0.13709,entry_initial_normal_long
10384,1175879,DOGE,2.091100000000086,-0.104661456,12567.819188093443,0.0,12567.819188093443,1.0,-3802.0,0.13764,0.0,0.13709,close_grid_long
10385,1175880,DOGE,0.0,-0.10425084,12567.714937253442,0.0,12567.714937253442,1.0,3802.0,0.1371,3802.0,0.1371,entry_initial_normal_long
10386,1175881,DOGE,2.091099999999981,-0.10466906,12569.701368193442,0.0,12569.701368193442,1.0,-3802.0,0.13765,0.0,0.1371,close_grid_long
10387,1175884,DOGE,0.0,-0.10428586600000002,12569.597082327442,0.0,12569.597082327442,1.0,3803.0,0.13711,3803.0,0.13711,entry_initial_normal_long
10388,1175887,DOGE,2.091649999999981,-0.10470419600000001,12571.584028131441,0.0,12571.584028131441,1.0,-3803.0,0.13766,0.0,0.13711,close_grid_long
10389,1175888,DOGE,0.0,-0.104292012,12571.479736119441,0.0,12571.479736119441,1.0,3806.0,0.13701,3806.0,0.13701,entry_initial_normal_long
10390,1175889,DOGE,2.0932999999999806,-0.104710672,12573.468325447442,0.0,12573.468325447442,1.0,-3806.0,0.13756,0.0,0.13701,close_grid_long
10391,1175890,DOGE,0.0,-0.10430256,12573.364022887443,0.0,12573.364022887443,1.0,3810.0,0.13688,3810.0,0.13688,entry_initial_normal_long
10392,1175895,DOGE,2.095499999999981,-0.10472166000000001,12575.354801227442,0.0,12575.354801227442,1.0,-3810.0,0.13743,0.0,0.13688,close_grid_long
10393,1175932,DOGE,0.0,-0.1043252,12575.250476027442,0.0,12575.250476027442,1.0,3800.0,0.13727,3800.0,0.13727,entry_initial_normal_long
10394,1175933,DOGE,2.0899999999999808,-0.10474320000000001,12577.235732827443,0.0,12577.235732827443,1.0,-3800.0,0.13782,0.0,0.13727,close_grid_long
10395,1175934,DOGE,0.0,-0.10435265400000002,12577.131380173443,0.0,12577.131380173443,1.0,3801.0,0.13727,3801.0,0.13727,entry_initial_normal_long
10396,1175935,DOGE,2.8127399999999647,-0.104915202,12579.839204971444,0.0,12579.839204971444,1.0,-3801.0,0.13801,0.0,0.13727,close_grid_long
10397,1175986,DOGE,0.0,-0.10437009000000001,12579.734834881443,0.0,12579.734834881443,1.0,3795.0,0.13751,3795.0,0.13751,entry_initial_normal_long
10398,1175988,DOGE,2.1252000000000186,-0.10479513,12581.755239751443,0.0,12581.755239751443,1.0,-3795.0,0.13807,0.0,0.13751,close_grid_long
10399,1175994,DOGE,0.0,-0.10438527000000002,12581.650854481442,0.0,12581.650854481442,1.0,3795.0,0.13753,3795.0,0.13753,entry_initial_normal_long
10400,1175997,DOGE,2.1251999999999134,-0.10481031,12583.671244171443,0.0,12583.671244171443,1.0,-3795.0,0.13809,0.0,0.13753,close_grid_long
10401,1176003,DOGE,0.0,-0.10438052799999999,12583.566863643442,0.0,12583.566863643442,1.0,3794.0,0.13756,3794.0,0.13756,entry_initial_normal_long
10402,1176004,DOGE,2.124640000000019,-0.104805456,12585.586698187442,0.0,12585.586698187442,1.0,-3794.0,0.13812,0.0,0.13756,close_grid_long
10403,1176019,DOGE,0.0,-0.10441846800000001,12585.482279719443,0.0,12585.482279719443,1.0,3794.0,0.13761,3794.0,0.13761,entry_initial_normal_long
10404,1176111,DOGE,2.1246399999999133,-0.10484339599999999,12587.502076323442,0.0,12587.502076323442,1.0,-3794.0,0.13817,0.0,0.13761,close_grid_long
10405,1176201,DOGE,0.0,-0.10442058,12587.397655743442,0.0,12587.397655743442,1.0,3785.0,0.13794,3785.0,0.13794,entry_initial_normal_long
10406,1176210,DOGE,2.119600000000019,-0.10484450000000002,12589.412411243442,0.0,12589.412411243442,1.0,-3785.0,0.1385,0.0,0.13794,close_grid_long
10407,1176212,DOGE,0.0,-0.10444329000000001,12589.307967953442,0.0,12589.307967953442,1.0,3785.0,0.13797,3785.0,0.13797,entry_initial_normal_long
10408,1176213,DOGE,2.1195999999999136,-0.10486721,12591.322700743442,0.0,12591.322700743442,1.0,-3785.0,0.13853,0.0,0.13797,close_grid_long
10409,1176215,DOGE,0.0,-0.104470884,12591.218229859442,0.0,12591.218229859442,1.0,3786.0,0.13797,3786.0,0.13797,entry_initial_normal_long
10410,1176234,DOGE,2.1201599999999137,-0.10489491599999999,12593.23349494344,0.0,12593.23349494344,1.0,-3786.0,0.13853,0.0,0.13797,close_grid_long
10411,1176301,DOGE,0.0,-0.10446170000000002,12593.12903324344,0.0,12593.12903324344,1.0,3778.0,0.13825,3778.0,0.13825,entry_initial_normal_long
10412,1176309,DOGE,2.1156799999999136,-0.104884836,12595.13982840744,0.0,12595.13982840744,1.0,-3778.0,0.13881,0.0,0.13825,close_grid_long
10413,1176312,DOGE,0.0,-0.104476812,12595.035351595441,0.0,12595.035351595441,1.0,3778.0,0.13827,3778.0,0.13827,entry_initial_normal_long
10414,1176338,DOGE,2.115680000000019,-0.10489994800000002,12597.046131647441,0.0,12597.046131647441,1.0,-3778.0,0.13883,0.0,0.13827,close_grid_long
10415,1176592,DOGE,0.0,-0.10450857599999999,12596.941623071441,0.0,12596.941623071441,1.0,3741.0,0.13968,3741.0,0.13968,entry_initial_normal_long
10416,1176639,DOGE,2.0949600000000186,-0.104927568,12598.931655503442,0.0,12598.931655503442,1.0,-3741.0,0.14024,0.0,0.13968,close_grid_long
10417,1176712,DOGE,0.0,-0.104525856,12598.827129647441,0.0,12598.827129647441,1.0,3732.0,0.14004,3732.0,0.14004,entry_initial_normal_long
10418,1176713,DOGE,2.1272400000000555,-0.10495130400000001,12600.849418343441,0.0,12600.849418343441,1.0,-3732.0,0.14061,0.0,0.14004,close_grid_long
10419,1176784,DOGE,0.0,-0.10453528800000002,12600.744883055442,0.0,12600.744883055442,1.0,3718.0,0.14058,3718.0,0.14058,entry_initial_normal_long
10420,1176785,DOGE,5.651359999999976,-0.10566556,12606.290577495442,0.0,12606.290577495442,1.0,-3718.0,0.1421,0.0,0.14058,close_grid_long
10421,1176788,DOGE,0.0,-0.104570842,12606.186006653441,0.0,12606.186006653441,1.0,3719.0,0.14059,3719.0,0.14059,entry_initial_normal_long
10422,1176789,DOGE,2.1198300000000554,-0.10499480800000002,12608.20084184544,0.0,12608.20084184544,1.0,-3719.0,0.14116,0.0,0.14059,close_grid_long
10423,1176790,DOGE,0.0,-0.10460640000000002,12608.09623544544,0.0,12608.09623544544,1.0,3720.0,0.1406,3720.0,0.1406,entry_initial_normal_long
10424,1176791,DOGE,2.120399999999952,-0.10503048,12610.111604965441,0.0,12610.111604965441,1.0,-3720.0,0.14117,0.0,0.1406,close_grid_long
10425,1176800,DOGE,0.0,-0.104600594,12610.00700437144,0.0,12610.00700437144,1.0,3719.0,0.14063,3719.0,0.14063,entry_initial_normal_long
10426,1176806,DOGE,2.1198299999999524,-0.10502456,12612.02180981144,0.0,12612.02180981144,1.0,-3719.0,0.1412,0.0,0.14063,close_grid_long
10427,1176809,DOGE,0.0,-0.10463616,12611.91717365144,0.0,12611.91717365144,1.0,3720.0,0.14064,3720.0,0.14064,entry_initial_normal_long
10428,1176838,DOGE,2.1204000000000556,-0.10506024,12613.93251341144,0.0,12613.93251341144,1.0,-3720.0,0.14121,0.0,0.14064,close_grid_long
10429,1176840,DOGE,0.0,-0.10465847999999998,12613.82785493144,0.0,12613.82785493144,1.0,3720.0,0.14067,3720.0,0.14067,entry_initial_normal_long
10430,1177051,DOGE,0.0,-0.14912927,12613.67872566144,0.0,12613.67872566144,1.0,5695.0,0.13093,9415.0,0.13477841210833774,entry_grid_normal_long
10431,1177561,DOGE,5.099050000000122,-0.25480756000000004,12618.52296810144,0.0,12618.52296810144,1.0,-9415.0,0.13532,0.0,0.13477841210833774,close_grid_long
10432,1177597,DOGE,0.0,-0.10467790800000001,12618.41829019344,0.0,12618.41829019344,1.0,3917.0,0.13362,3917.0,0.13362,entry_initial_normal_long
10433,1177600,DOGE,2.11518000000005,-0.10510094400000002,12620.428369249441,0.0,12620.428369249441,1.0,-3917.0,0.13416,0.0,0.13362,close_grid_long
10434,1177601,DOGE,0.0,-0.10470463199999999,12620.323664617441,0.0,12620.323664617441,1.0,3918.0,0.13362,3918.0,0.13362,entry_initial_normal_long
10435,1177602,DOGE,2.11572000000005,-0.105127776,12622.334256841441,0.0,12622.334256841441,1.0,-3918.0,0.13416,0.0,0.13362,close_grid_long
10436,1177610,DOGE,0.0,-0.10471058999999998,12622.229546251441,0.0,12622.229546251441,1.0,3915.0,0.13373,3915.0,0.13373,entry_initial_normal_long
10437,1177625,DOGE,2.11410000000005,-0.10513341000000001,12624.23851284144,0.0,12624.23851284144,1.0,-3915.0,0.13427,0.0,0.13373,close_grid_long
10438,1177626,DOGE,0.0,-0.10473919400000001,12624.133773647442,0.0,12624.133773647442,1.0,3919.0,0.13363,3919.0,0.13363,entry_initial_normal_long
10439,1177627,DOGE,2.1162600000000498,-0.105162446,12626.14487120144,0.0,12626.14487120144,1.0,-3919.0,0.13417,0.0,0.13363,close_grid_long
10440,1177630,DOGE,0.0,-0.104743812,12626.04012738944,0.0,12626.04012738944,1.0,3918.0,0.13367,3918.0,0.13367,entry_initial_normal_long
10441,1177702,DOGE,0.0,-0.149206248,12625.890921141441,0.0,12625.890921141441,1.0,5998.0,0.12438,9916.0,0.12805065550625253,entry_grid_normal_long
10442,1177796,DOGE,5.149819999999858,-0.25498002399999997,12630.78576111744,0.0,12630.78576111744,1.0,-9916.0,0.12857,0.0,0.12805065550625253,close_grid_long
